trial_id,seed,tc,sigma_px,dropout_prob,camera_mode,dv_perfect_mag,dv_ekf_mag,dv_delta_mag,dv_mag_bias,dv_inflation_pct,miss_uncorrected,miss_perfect,miss_ekf,pos_err_tc,tracePpos_tc,nis_mean,nees_mean,valid_rate,dx0_norm_r,dx0_norm_v,notes,truth_mode
28,391378277,2.0,1.0,0.0,estimate_tracking,0.00016476398097842128,0.000274927577058186,0.00011718809777289008,0.00011016359607976474,0.6686145565649606,264.75574449876854,0.05675352548898942,173.81007390437867,11.189624791663691,378.5631550055016,1.7448703454877132,4.431075473171454,0.9900990099009901,0.00010154121384683282,0.0001040097132201223,,spice
29,428305408,2.0,1.0,0.0,estimate_tracking,0.00017982617157825644,0.00011018968375421358,8.424996664465828e-05,-6.963648782404286e-05,-0.3872433429065055,520.6295894948877,0.06112963633092044,298.55265656707655,22.37073754868852,415.12658163755395,1.9812534920325704,3.7610687463270387,0.9900990099009901,0.00012412937544364948,9.250558360012651e-05,,spice
30,26400416,2.0,1.0,0.0,estimate_tracking,0.0007393802272560538,0.0006834057628831311,0.00011379568699907475,-5.5974464372922686e-05,-0.07570457297817113,1169.8737499104993,0.1466716546273477,436.38457402713703,27.57838631459954,423.2995450938649,1.666961162119054,2.9988903983723016,0.9900990099009901,0.00020180525601626848,0.0002029603111508745,,spice
31,1220740601,2.0,1.0,0.0,estimate_tracking,0.0003448032814355268,0.00035116536804906075,0.0001799411175887118,6.362086613533936e-06,0.018451351701313623,293.52713678979893,0.00615496675425839,230.984048713798,29.392745561564475,421.2496277117614,1.7287187405903537,7.847621486310735,0.9900990099009901,7.36907926779904e-05,0.00025390222644791074,,spice
32,1065099807,2.0,1.0,0.0,estimate_tracking,0.00022866791806702507,0.00026850544117408315,5.152437116939435e-05,3.983752310705808e-05,0.17421561994272095,69.25381786878486,0.07772037813925475,21.959273332219748,16.420011912235797,406.31013659591764,2.1189007117817917,13.107155085209007,0.9900990099009901,9.920977770637246e-05,0.000152761700332351,,spice
33,1505960273,2.0,1.0,0.0,estimate_tracking,0.0007110575932825883,0.0005751228018972728,0.00015617726169936044,-0.00013593479138531545,-0.19117268793625308,1394.9559858354173,0.05416008116917976,194.6018539842758,20.83222420381468,363.21239701183276,2.1227602607314533,73.4260865195532,0.9900990099009901,0.00020579992716050855,0.00016157148970677042,,spice
34,1216349365,2.0,1.0,0.0,estimate_tracking,0.00020214542183181702,0.00023412666469245491,0.00027971184853764844,3.1981242860637895e-05,0.15820908814470203,484.6484477792027,0.1845141049695769,221.46112212322237,18.009410164015343,373.832517160094,1.8333694540967016,5.9060939025609285,0.9900990099009901,0.0002061138390742176,0.0001375832348730965,,spice
35,324181592,2.0,1.0,0.0,estimate_tracking,0.0002468180622407029,0.00031699651823761753,9.203141891190743e-05,7.017845599691466e-05,0.2843327403181497,144.97255302862175,0.027545977613354863,163.28761853524057,22.13192098716172,426.3268071997265,1.7499268948716533,24.298707409137133,0.9900990099009901,0.00013364415536542022,0.0001314832477103322,,spice
36,775260443,2.0,1.0,0.0,estimate_tracking,0.0005016540211786329,0.000603797507617955,0.0001926764426281133,0.00010214348643932216,0.20361341109025033,1021.6756096524803,0.08912021818406428,219.29815930469212,20.877841545268662,419.05955052095555,1.8048969996783393,5.8078981117777095,0.9900990099009901,0.00024730952533263094,0.0001239750813801524,,spice
37,1367048009,2.0,1.0,0.0,estimate_tracking,0.00031625022911837023,0.00038413855013326627,0.0002387373669082657,6.788832101489603e-05,0.21466647219245472,770.357632220793,0.008930748287217743,27.946208547699847,30.16396313795361,399.935087595279,2.09066950202944,115.73781544355899,0.9900990099009901,0.00015375260196540697,0.00017206023630163454,,spice
38,1578710316,2.0,1.0,0.0,estimate_tracking,0.0003196071632313639,0.0003288183618362427,3.693426096376523e-05,9.211198604878817e-06,0.028820375963259703,455.30992738696887,0.13131414930343763,21.017011968175865,4.643347512922667,412.08614395699726,2.059178423283454,3.0736120546512726,0.9900990099009901,0.00015777345217884165,0.00021643306997172615,,spice
39,433469234,2.0,1.0,0.0,estimate_tracking,0.0004920845481605871,0.0005620444196857909,0.00011672944556914516,6.995987152520386e-05,0.142170429424606,809.1212043743242,0.06174452875788275,405.1477361125924,40.925195274652694,396.18911518541233,2.0150927339735905,4.521970208996015,0.9900990099009901,0.00015616599541985472,0.00016917714844230753,,spice
40,684942170,2.0,1.0,0.0,estimate_tracking,0.0001737977221106208,0.0001483127349951946,7.796166690502734e-05,-2.5484987115426198e-05,-0.14663590987231245,494.99581636921477,0.04213478989571209,304.5293954787874,28.630798927011554,402.46555735623343,1.7365089541386243,4.6629821120343875,0.9900990099009901,0.00013840353008184162,5.027924263076014e-05,,spice
41,1670600556,2.0,1.0,0.0,estimate_tracking,0.00033117518732757496,0.00043175072009001204,0.00012470724769510786,0.00010057553276243708,0.30369283874807596,394.30901035516905,0.15425214575562743,313.09782901576267,29.31795313203499,426.6049251333633,2.0282716179118454,14.170816506006474,0.9900990099009901,7.52698982939017e-05,0.00010809099247296879,,spice
42,195822031,2.0,1.0,0.0,estimate_tracking,0.00017296716269588508,0.0001646875489944509,4.051854454907541e-05,-8.279613701434187e-06,-0.047868124633527076,17.663309585517,0.13598391215268824,10.567700610786027,6.834903153007121,406.52017982543265,1.7051234885058633,5.248446494477768,0.9900990099009901,4.2264292873665736e-05,0.00013590004877673525,,spice
43,1304700566,2.0,1.0,0.0,estimate_tracking,0.000258745671889531,0.0005011122976897489,0.0002523048313363987,0.0002423666258002179,0.9366982799375829,414.2794356563169,0.012805227337065985,182.45189221451528,22.84245363766588,414.0764952755242,1.9425544940959967,41.11221356364205,0.9900990099009901,0.00019768763333776848,0.00012299847220430995,,spice
44,926937834,2.0,1.0,0.0,estimate_tracking,0.00047931060663584745,0.0004772368002689258,0.00014183077814614405,-2.0738063669216455e-06,-0.004326644013737058,836.668924859339,0.08901179323076816,691.7578294321013,41.47986872119032,378.76098760977067,2.1612456716160704,599.1648898343955,0.9900990099009901,0.00020709135680158354,0.00025152802163430307,,spice
45,340588645,2.0,1.0,0.0,estimate_tracking,0.0003865726584764068,0.0005317338545427335,0.0001526480708418799,0.00014516119606632668,0.3755081816661541,439.7571783754631,0.16757391802518457,114.14114021856106,15.524238302442276,423.3806045100609,1.926090977653935,24.091496836142177,0.9900990099009901,0.00021720831157041225,9.930560582299828e-05,,spice
46,1247259072,2.0,1.0,0.0,estimate_tracking,4.293969890642857e-05,0.00019369148719688913,0.00019632772688617833,0.00015075178829046054,3.510778885966787,40.32136184520586,0.059932808777927976,98.37867654306578,17.739384241761492,396.8308131268423,1.9905704431060776,6.745813265411698,0.9900990099009901,0.00010356643070286654,9.09132659773164e-05,,spice
47,1639277227,2.0,1.0,0.0,estimate_tracking,0.00017454715963399485,0.00035242203294556107,0.0002406054722044421,0.00017787487331156622,1.019064840038355,338.4432003606851,0.048955420743757694,140.7708291039481,34.56848102640428,393.4980586086878,2.027921017236991,7.410794475124253,0.9900990099009901,0.00015596808467368756,0.00015321984613970999,,spice
48,1577706070,2.0,1.0,0.0,estimate_tracking,0.00035689575799614874,0.0003180561577595999,0.00011515375152638942,-3.883960023654882e-05,-0.10882617505632541,1125.4698892433753,0.07380687894187203,300.9120908201766,23.299468188070087,347.49208824969304,2.3538172891105877,18.726860558955924,0.9900990099009901,0.00022628603224450283,7.523457619513154e-05,,spice
49,1387883169,2.0,1.0,0.0,estimate_tracking,0.00034262536452406663,0.00033802564871418143,0.00020504748234412013,-4.599715809885203e-06,-0.013424913290569052,777.9361159649841,0.08263740347876422,289.66269524351236,21.27857325205067,423.4652921593199,1.7469140284593359,3.229171940036709,0.9900990099009901,0.0001688863224000325,9.865866590745349e-05,,spice
